UserID,Gender,Age,Occupation,Zip-Code
4744,Male,50-55,15,12740
4745,Female,18-24,4,06268
4746,Male,50-55,1,19087-3622
4747,Male,18-24,4,26201
4748,Male,45-49,16,60302
4749,Male,45-49,0,23462
4750,Female,25-34,0,91107
4751,Male,50-55,15,02474
4752,Female,18-24,4,94121
4753,Male,56+,1,03825
4754,Female,18-24,0,91107
4755,Female,56+,7,93060
4756,Male,56+,16,55901
4757,Male,35-44,17,23451
4758,Female,56+,13,03261
4759,Female,50-55,0,04259
4760,Male,35-44,17,06110
4761,Male,18-24,15,21042
4762,Female,25-34,14,94110
4763,Male,56+,11,04259
4764,Male,<18,10,03608
4765,Female,35-44,16,03301
4766,Male,35-44,16,10014
4767,Female,35-44,9,03769
4768,Male,25-34,4,22030
4769,Male,25-34,1,02571
4770,Female,35-44,7,10012
4771,Female,25-34,4,04101
4772,Male,56+,17,03801
4773,Male,45-49,1,22314
4774,Male,45-49,14,07458
4775,Male,25-34,17,23462
4776,Female,25-34,3,46227
4777,Male,25-34,2,46142
4778,Male,25-34,0,46227
4779,Male,45-49,3,04011
4780,Male,25-34,12,94114
4781,Female,50-55,6,04086
4782,Male,45-49,1,78212
4783,Male,25-34,0,60618
4784,Female,35-44,6,48105
4785,Female,25-34,14,55104
4786,Male,45-49,6,22630
4787,Male,<18,11,94610
4788,Male,35-44,7,85331
4789,Male,35-44,2,55104
4790,Female,25-34,2,94133
4791,Male,18-24,4,55116
4792,Female,50-55,7,94123
4793,Female,25-34,6,48108
4794,Female,35-44,0,46142
4795,Male,45-49,16,10962
4796,Male,35-44,7,98103
4797,Female,35-44,17,84067
4798,Male,25-34,1,19335
4799,Female,18-24,4,02809
4800,Male,18-24,4,80521
4801,Male,25-34,4,30349
4802,Male,56+,1,40601
4803,Female,25-34,16,45750
4804,Female,35-44,1,44107
4805,Male,35-44,1,45750
4806,Male,25-34,17,90031
4807,Male,<18,2,04101
4808,Male,35-44,0,96707-1321
4809,Female,50-55,4,20902
4810,Male,18-24,12,80526
4811,Male,35-44,1,01773
4812,Male,18-24,14,25301
4813,Female,35-44,9,46077
4814,Male,18-24,14,80526
4815,Female,50-55,18,04849
4816,Female,45-49,6,04240
4817,Male,25-34,1,20912
4818,Female,25-34,17,91007
4819,Male,35-44,18,17350
4820,Male,50-55,11,04210
4821,Male,18-24,19,75080
4822,Female,35-44,0,01545
4823,Male,18-24,4,46219
4824,Male,25-34,7,55411
4825,Male,25-34,17,94602
4826,Male,45-49,12,55436
4827,Male,35-44,0,13045
4828,Female,18-24,20,60194
4829,Male,25-34,0,20008
4830,Male,<18,10,55317
4831,Female,25-34,1,04210
4832,Male,25-34,14,17857
4833,Male,35-44,16,81321
4834,Female,45-49,9,03862
4835,Male,25-34,20,14450
4836,Female,45-49,16,04074
4837,Male,25-34,5,46254
4838,Male,45-49,1,48309
4839,Female,50-55,6,95014
4840,Female,45-49,6,63135
4841,Male,25-34,12,94114
4842,Female,35-44,1,23062
4843,Male,56+,1,04032
4844,Male,45-49,7,03840
4845,Female,25-34,1,55413
4846,Female,25-34,2,90066
4847,Male,25-34,12,94131
4848,Female,35-44,6,54971
4849,Female,18-24,4,44515
4850,Female,45-49,3,44555
4851,Male,18-24,17,44406
4852,Male,35-44,0,42025
4853,Male,25-34,7,55346
4854,Female,50-55,13,03851
4855,Male,25-34,12,90034
4856,Male,25-34,7,94110
4857,Male,25-34,14,23434
4858,Male,25-34,1,04086
4859,Female,18-24,14,50401
4860,Male,25-34,2,60640
4861,Male,25-34,4,04309
4862,Male,25-34,0,94086
4863,Female,25-34,9,84037
4864,Male,18-24,20,63132
4865,Female,35-44,14,02130
4866,Male,56+,12,04085
4867,Male,25-34,16,04101
4868,Male,35-44,17,03820
4869,Female,45-49,6,04578
4870,Female,35-44,3,04108
4871,Male,18-24,12,04096
4872,Male,45-49,1,03909
4873,Male,56+,11,13760
4874,Female,25-34,4,70808
4875,Male,35-44,0,97403
4876,Female,35-44,17,98201
4877,Male,25-34,4,94703
4878,Male,50-55,4,94070
4879,Male,25-34,3,60626
4880,Female,45-49,9,95030
4881,Male,45-49,16,55406
4882,Male,45-49,11,03301
4883,Female,<18,10,02906
4884,Male,35-44,14,90266
4885,Male,56+,1,23513
4886,Female,35-44,17,92509
4887,Male,18-24,2,19072
4888,Female,56+,0,08055
4889,Male,18-24,4,63108
4890,Female,25-34,1,79928
4891,Male,35-44,17,94132
4892,Male,25-34,12,55405
4893,Male,25-34,17,48092
4894,Male,35-44,7,14607
4895,Female,25-34,3,52001
4896,Male,35-44,6,84103
4897,Male,35-44,16,16844
4898,Male,25-34,1,27713
4899,Male,25-34,12,94402
4900,Male,25-34,20,33626
4901,Male,25-34,7,11228
4902,Male,35-44,14,84057
4903,Male,35-44,12,95952
4904,Male,50-55,15,63121
4905,Female,45-49,1,60417
4906,Male,50-55,17,49506
4907,Female,50-55,7,55082
4908,Male,35-44,15,85282
4909,Female,35-44,12,94014
4910,Male,18-24,12,84041
4911,Female,25-34,0,55421
4912,Female,50-55,20,98115
4913,Female,25-34,1,970025
4914,Female,25-34,1,02453
4915,Male,25-34,12,91423
4916,Male,18-24,20,85054
4917,Male,45-49,0,27312
4918,Female,18-24,12,84107
4919,Male,18-24,0,84058
4920,Male,35-44,1,02144
4921,Female,25-34,15,92507
4922,Male,18-24,17,98121
4923,Male,45-49,18,99826
4924,Female,35-44,0,99801
4925,Female,35-44,6,55401
4926,Male,<18,10,55616
4927,Male,45-49,0,97520
4928,Female,25-34,3,92103
4929,Male,45-49,1,63105
4930,Male,50-55,17,63033
4931,Male,50-55,17,90031
4932,Male,25-34,7,63303
4933,Male,25-34,15,94040
4934,Female,25-34,0,55108
4935,Male,35-44,17,62958
4936,Female,18-24,4,63144
4937,Male,35-44,0,02108
4938,Female,18-24,4,55406
4939,Male,25-34,7,63105
4940,Female,50-55,11,94102
4941,Male,56+,20,44281
4942,Male,45-49,12,40515
4943,Female,50-55,0,55401
4944,Male,50-55,17,14568
4945,Male,50-55,0,62234
4946,Female,35-44,1,91106
4947,Male,35-44,17,90035
4948,Male,45-49,2,94618
4949,Male,18-24,4,55104
4950,Male,25-34,16,55421
4951,Female,35-44,17,90291
4952,Female,25-34,14,48067
4953,Male,35-44,12,55082
4954,Male,45-49,0,92679
4955,Male,56+,13,55804
4956,Male,35-44,15,77007
4957,Male,25-34,2,48197
4958,Male,18-24,7,55403
4959,Male,25-34,17,23454
4960,Male,56+,1,55116
4961,Male,25-34,7,46220
4962,Male,25-34,6,55439
4963,Male,45-49,17,94931
4964,Male,35-44,0,94110
4965,Male,<18,10,63123-1507
4966,Male,50-55,14,55407
4967,Male,18-24,4,94708
4968,Female,50-55,20,95404
4969,Male,18-24,19,94111
4970,Female,25-34,12,94526
4971,Male,35-44,7,94086
4972,Male,35-44,0,95118
4973,Female,56+,2,949702
4974,Male,35-44,20,94131
4975,Male,35-44,0,90065
4976,Male,25-34,11,65775
4977,Male,25-34,4,92507
4978,Male,35-44,14,68108
4979,Male,35-44,2,55423
4980,Male,25-34,1,55403
4981,Male,50-55,1,55406
4982,Male,25-34,12,63043
4983,Female,45-49,16,55116
4984,Male,35-44,0,55405
4985,Male,35-44,0,29063
4986,Male,18-24,12,55401
4987,Female,56+,8,90210
4988,Male,25-34,17,55105
4989,Male,25-34,0,55121
4990,Female,25-34,4,55407
4991,Female,56+,14,91791
4992,Female,25-34,2,55106
4993,Male,45-49,17,54022
4994,Male,45-49,17,56001
4995,Male,50-55,20,55419
4996,Male,35-44,7,94550
4997,Male,<18,10,90210
4998,Female,18-24,4,48433
4999,Female,56+,13,92407
5000,Male,25-34,4,46254
5001,Female,25-34,2,63119
5002,Male,25-34,17,90505
5003,Male,35-44,12,49508
5004,Female,56+,1,90402
5005,Male,45-49,16,92807
5006,Male,35-44,3,48827
5007,Female,18-24,4,91030
5008,Male,25-34,20,60615
5009,Female,45-49,16,65441
5010,Male,45-49,15,63119
5011,Male,18-24,4,64154
5012,Male,50-55,15,48103
5013,Male,18-24,4,26241
5014,Male,45-49,0,92626
5015,Male,35-44,6,92672
5016,Female,35-44,1,89447
5017,Male,35-44,12,91104
5018,Female,56+,12,90290
5019,Male,25-34,7,10025
5020,Female,56+,13,90241
5021,Male,50-55,6,90504
5022,Male,35-44,7,91001
5023,Male,35-44,20,91505
5024,Female,45-49,1,14618
5025,Male,25-34,20,60615
5026,Male,25-34,17,92584
5027,Female,25-34,14,05345
5028,Male,25-34,12,92404
5029,Male,25-34,4,70115
5030,Male,18-24,1,70006
5031,Female,25-34,4,89431
5032,Male,18-24,17,02139
5033,Female,56+,13,60506
5034,Female,25-34,15,62901
5035,Female,25-34,17,19810
5036,Male,35-44,7,14850
5037,Male,35-44,12,11375
5038,Male,25-34,20,10010
5039,Female,35-44,4,97068
5040,Male,45-49,12,44312
5041,Female,45-49,6,60031
5042,Female,18-24,2,55408
5043,Female,18-24,6,92145
5044,Female,35-44,6,23507
5045,Male,35-44,0,43081
5046,Male,25-34,16,60614
5047,Male,45-49,6,23452
5048,Female,35-44,7,30350
5049,Male,25-34,12,60613
5050,Female,18-24,4,11024
5051,Female,50-55,7,11771
5052,Male,35-44,16,02536
5053,Male,25-34,4,84111
5054,Male,35-44,2,20818
5055,Female,35-44,16,97330
5056,Male,45-49,1,16673
5057,Male,50-55,7,84093
5058,Male,56+,17,84121
5059,Male,45-49,16,22652
5060,Male,45-49,17,84109-2001
5061,Female,18-24,19,05070
5062,Male,50-55,16,65401
5063,Female,<18,10,22801
5064,Male,18-24,4,43215
5065,Male,25-34,14,28715
5066,Female,25-34,1,23603
5067,Male,56+,13,97520
5068,Male,35-44,7,19004
5069,Female,56+,0,95062
5070,Male,25-34,2,55344
5071,Female,25-34,7,75093
5072,Male,45-49,17,97330
5073,Male,56+,2,93950
5074,Male,<18,0,20132
5075,Male,50-55,6,97470
5076,Male,25-34,3,19147
5077,Male,25-34,2,20037
5078,Male,45-49,7,19067
5079,Male,25-34,4,70003
5080,Female,50-55,12,95472
5081,Female,18-24,4,19102
5082,Male,35-44,1,23185
5083,Male,25-34,4,16803
5084,Male,18-24,4,10013
5085,Male,56+,17,75225
5086,Male,25-34,1,23462
5087,Female,25-34,6,19102
5088,Male,25-34,17,38111
5089,Female,35-44,16,77027
5090,Female,35-44,19,75069
5091,Male,25-34,17,19810
5092,Male,56+,14,18954
5093,Male,50-55,7,19047
5094,Male,18-24,10,67206
5095,Female,35-44,1,23508
5096,Male,25-34,11,75206
5097,Male,56+,16,19131
5098,Male,50-55,7,19380
5099,Male,18-24,0,02780
5100,Male,50-55,6,193122042
5101,Male,25-34,0,90069
5102,Male,25-34,12,90240
5103,Female,35-44,16,78222
5104,Male,35-44,20,19108
5105,Male,50-55,7,18977
5106,Female,35-44,1,19348
5107,Female,45-49,0,08081
5108,Female,25-34,9,93940
5109,Female,45-49,6,19802
5110,Male,35-44,15,78250
5111,Male,35-44,2,78006
5112,Male,35-44,13,89128
5113,Male,25-34,0,55408
5114,Female,<18,10,22932
5115,Male,56+,12,02143
5116,Male,35-44,6,95521
5117,Female,25-34,0,70118
5118,Male,<18,10,95123
5119,Female,25-34,0,10011
5120,Male,50-55,7,80302
5121,Male,25-34,7,91608
5122,Male,25-34,0,20009
5123,Male,50-55,12,34761
5124,Male,35-44,2,20818
5125,Male,45-49,0,10016
5126,Male,25-34,11,02453
5127,Male,45-49,5,98502
5128,Male,50-55,7,94709
5129,Male,45-49,17,40515
5130,Female,50-55,1,33149
5131,Female,25-34,1,77707
5132,Male,35-44,7,77565
5133,Male,18-24,11,10028
5134,Male,25-34,17,95014
5135,Male,35-44,7,64055
5136,Male,25-34,12,91106
5137,Male,18-24,18,65265
5138,Male,25-34,17,35205
5139,Male,50-55,16,12866
5140,Male,25-34,6,35205
5141,Male,18-24,17,55423
5142,Male,25-34,1,92101
5143,Male,18-24,4,44502
5144,Female,50-55,0,66762
5145,Male,35-44,7,77565-2332
5146,Male,56+,1,04240
5147,Male,18-24,0,48314
5148,Male,25-34,20,98101
5149,Male,35-44,1,10012
5150,Male,25-34,3,98034
5151,Male,18-24,19,30662
5152,Female,25-34,4,44406
5153,Male,25-34,7,60046
5154,Male,25-34,16,20007
5155,Male,25-34,16,33301
5156,Male,18-24,14,10024
5157,Male,35-44,1,74012
5158,Female,18-24,4,44509
5159,Male,35-44,7,37027
5160,Female,18-24,4,90066
5161,Male,25-34,4,30052
5162,Male,25-34,17,94043
5163,Male,45-49,6,53216
5164,Female,35-44,17,91107
5165,Male,35-44,6,91103
5166,Male,50-55,6,42420
5167,Male,18-24,15,06114
5168,Male,35-44,7,01720
5169,Female,50-55,4,53562
5170,Male,18-24,4,63141
5171,Male,56+,17,92009
5172,Female,35-44,11,05602
5173,Male,<18,10,60423
5174,Male,45-49,1,45208
5175,Female,35-44,9,33445
5176,Male,<18,10,60423
5177,Male,45-49,14,30005
5178,Male,50-55,0,45420
5179,Male,25-34,12,94110
5180,Male,35-44,11,85044
5181,Male,25-34,7,19003
5182,Female,35-44,7,55441
5183,Female,18-24,20,45202
5184,Male,18-24,20,67212
5185,Female,35-44,4,44485
5186,Male,35-44,12,96555
5187,Male,18-24,16,06510
5188,Female,35-44,9,44406
5189,Female,45-49,7,80304
5190,Female,35-44,0,85024
5191,Female,25-34,4,55455
5192,Male,25-34,7,80303
5193,Male,35-44,12,14619
5194,Male,25-34,7,55409
5195,Male,35-44,7,80304
5196,Male,56+,7,20814
5197,Female,56+,3,75001
5198,Female,18-24,4,55118
5199,Female,25-34,1,35243
5200,Female,35-44,15,43065
5201,Male,50-55,7,95376
5202,Male,18-24,4,02871
5203,Female,45-49,6,01545
5204,Male,50-55,13,56342
5205,Male,25-34,1,02908
5206,Male,35-44,7,91302
5207,Male,25-34,0,98102
5208,Male,25-34,4,55455
5209,Male,50-55,1,46077
5210,Female,35-44,17,60618
5211,Male,25-34,1,40214
5212,Male,18-24,2,90025
5213,Male,18-24,0,31211
5214,Female,35-44,9,07452
5215,Female,56+,6,91941
5216,Male,18-24,2,81291
5217,Male,25-34,17,01060
5218,Male,18-24,0,89129
5219,Male,18-24,4,94706
5220,Male,25-34,7,91436
5221,Female,56+,1,96734
5222,Male,25-34,12,94501
5223,Male,56+,10,11361
5224,Male,35-44,1,10016
5225,Male,18-24,4,55120
5226,Male,35-44,0,98122
5227,Male,18-24,10,64050
5228,Male,<18,0,75070
5229,Male,25-34,0,60173
5230,Male,25-34,12,91104
5231,Male,35-44,7,92506
5232,Male,25-34,4,14607
5233,Male,25-34,5,97213
5234,Female,25-34,0,60657
5235,Male,25-34,4,14607
5236,Male,25-34,14,46268
5237,Male,25-34,7,55441
5238,Female,50-55,16,07462
5239,Male,35-44,7,07043
5240,Female,25-34,0,94104
5241,Female,25-34,4,02138
5242,Male,25-34,1,14608
5243,Male,<18,10,54220
5244,Male,18-24,4,01095
5245,Female,45-49,1,27615
5246,Female,18-24,0,64030
5247,Female,<18,10,01915
5248,Female,45-49,14,22206
5249,Female,45-49,14,75006
5250,Male,50-55,6,01545
5251,Female,25-34,17,97330
5252,Male,25-34,20,60622
5253,Female,56+,13,02838
5254,Male,18-24,4,32606
5255,Male,<18,10,55305
5256,Male,25-34,16,30269
5257,Female,25-34,2,10019
5258,Male,35-44,4,58369
5259,Male,25-34,6,94404
5260,Male,35-44,7,78705
5261,Male,35-44,12,10025
5262,Female,25-34,14,46220
5263,Male,35-44,7,40601
5264,Male,18-24,4,15217
5265,Male,45-49,1,97405
5266,Male,35-44,1,42718
5267,Male,35-44,7,20191
5268,Female,25-34,2,68502
5269,Male,18-24,0,37211
5270,Male,25-34,12,87571
5271,Female,25-34,0,94110
5272,Male,25-34,7,90210
5273,Male,56+,20,91030
5274,Male,25-34,0,60611
5275,Male,25-34,17,60611
5276,Female,25-34,4,91740
5277,Male,25-34,20,91740
5278,Female,25-34,7,55122
5279,Female,25-34,14,55418
5280,Male,18-24,4,12604
5281,Male,25-34,2,90210
5282,Female,18-24,4,63146
5283,Male,18-24,2,63138
5284,Male,25-34,16,55426
5285,Male,18-24,4,55410
5286,Male,45-49,16,97068
5287,Male,25-34,8,85203
5288,Male,56+,13,94114
5289,Male,45-49,2,94102
5290,Female,18-24,4,60613
5291,Male,45-49,1,44406
5292,Male,25-34,0,97401
5293,Male,25-34,12,95030
5294,Male,25-34,2,60626
5295,Male,35-44,7,55124
5296,Female,<18,0,27245
5297,Male,25-34,12,19067
5298,Male,35-44,17,55126
5299,Male,25-34,2,43202
5300,Male,25-34,20,94111
5301,Male,25-34,17,00693
5302,Female,<18,10,02332
5303,Female,56+,6,45504
5304,Female,35-44,9,55410
5305,Female,18-24,4,95602
5306,Female,25-34,17,92121
5307,Male,25-34,5,85281
5308,Male,56+,7,27410
5309,Male,25-34,0,02478
5310,Female,56+,1,60605
5311,Male,50-55,0,62025-8000
5312,Male,25-34,1,10463
5313,Male,56+,0,55406
5314,Female,25-34,0,94107
5315,Male,25-34,12,22903
5316,Male,18-24,4,55104
5317,Female,25-34,0,02138
5318,Male,18-24,17,98122
5319,Male,18-24,17,94941
5320,Female,18-24,5,43201
5321,Male,25-34,4,02457
5322,Male,35-44,17,97330
5323,Male,25-34,20,94122
5324,Male,25-34,7,02150
5325,Female,50-55,7,86001
5326,Male,25-34,2,55408
5327,Male,25-34,7,55408
5328,Female,25-34,4,91740
5329,Female,25-34,5,91773
5330,Female,25-34,0,19143
5331,Male,35-44,14,06880
5332,Male,18-24,4,30332
5333,Female,25-34,7,02332
5334,Female,56+,13,46140
5335,Male,25-34,14,75093
5336,Male,56+,7,75041
5337,Female,35-44,3,02725-1010
5338,Male,25-34,17,27609
5339,Male,18-24,17,60193
5340,Female,50-55,3,95032
5341,Female,25-34,3,85018
5342,Female,35-44,7,22039
5343,Female,25-34,9,60201
5344,Female,50-55,1,98177
5345,Female,25-34,17,80003
5346,Female,25-34,3,97330
5347,Male,25-34,6,53705
5348,Male,18-24,5,55414
5349,Female,50-55,2,97424
5350,Male,18-24,5,55344
5351,Female,45-49,1,85259
5352,Female,35-44,5,55306
5353,Male,25-34,6,77030
5354,Female,45-49,3,78759
5355,Male,56+,0,78232
5356,Male,45-49,0,78703
5357,Female,18-24,20,60123
5358,Male,35-44,7,10625
5359,Male,18-24,16,27705
5360,Male,18-24,12,43650
5361,Female,50-55,16,92026
5362,Male,35-44,13,63130
5363,Male,56+,13,30673
5364,Female,25-34,3,55408
5365,Male,18-24,12,90250
5366,Male,18-24,12,90045
5367,Male,18-24,4,55344
5368,Female,25-34,17,20120
5369,Male,25-34,15,02139
5370,Male,25-34,12,98074
5371,Male,25-34,11,55408
5372,Male,25-34,4,10549
5373,Male,18-24,12,55112
5374,Male,35-44,7,38018
5375,Male,25-34,0,02131
5376,Male,25-34,17,94538
5377,Female,18-24,3,10017
5378,Male,35-44,18,10463
5379,Male,25-34,7,84095
5380,Male,18-24,4,01125
5381,Male,25-34,14,10009
5382,Male,18-24,4,07461
5383,Male,35-44,1,55430
5384,Female,25-34,3,94117
5385,Male,25-34,12,85226
5386,Male,25-34,14,60045
5387,Female,25-34,1,45056
5388,Female,18-24,4,10580
5389,Male,45-49,7,01905
5390,Male,<18,0,78130
5391,Male,25-34,7,10016
5392,Male,50-55,1,98112
5393,Male,35-44,7,10471
5394,Male,18-24,0,60618
5395,Male,50-55,1,13224
5396,Male,25-34,6,89118
5397,Male,18-24,0,60451
5398,Male,56+,17,71301
5399,Male,25-34,1,12553
5400,Female,18-24,4,30010
5401,Female,18-24,1,20003
5402,Female,25-34,0,30102
5403,Male,<18,10,59801
5404,Male,25-34,0,30068
5405,Female,50-55,7,12866
5406,Female,35-44,0,49504
5407,Female,35-44,17,30096
5408,Male,25-34,20,11230-1710
5409,Male,45-49,1,60091
5410,Female,45-49,2,21212
5411,Female,<18,19,14850
5412,Male,25-34,12,97330
5413,Male,35-44,1,59801
5414,Male,<18,10,07652
5415,Female,25-34,7,03862
5416,Female,25-34,5,01801
5417,Male,18-24,17,19030
5418,Female,25-34,0,53589
5419,Female,18-24,12,05055
5420,Female,<18,19,14850
5421,Male,35-44,17,22030
5422,Male,50-55,7,94114
5423,Female,50-55,5,60714
5424,Female,35-44,2,80012
5425,Male,18-24,4,53211
5426,Male,25-34,14,95821
5427,Male,35-44,19,11201
5428,Female,25-34,6,28412
5429,Female,25-34,1,02460
5430,Female,45-49,1,26505
5431,Male,56+,1,19026
5432,Male,56+,13,01742
5433,Female,35-44,17,45014
5434,Female,25-34,7,60618
5435,Male,45-49,18,02557
5436,Male,18-24,4,90024
5437,Male,25-34,11,55426
5438,Male,25-34,14,60048
5439,Male,56+,13,19119
5440,Female,45-49,2,37923
5441,Male,50-55,7,95762
5442,Male,25-34,7,63110
5443,Male,25-34,12,01915
5444,Female,18-24,4,55449
5445,Male,25-34,0,43223
5446,Female,50-55,1,65203
5447,Male,45-49,2,60626
5448,Male,45-49,19,60626
5449,Male,18-24,12,01702
5450,Male,18-24,12,02143
5451,Female,25-34,1,98115
5452,Male,35-44,6,10011
5453,Male,18-24,4,30305
5454,Male,35-44,7,10001
5455,Female,18-24,17,55449
5456,Male,35-44,1,32312
5457,Male,18-24,12,55405
5458,Female,18-24,2,98102
5459,Female,<18,10,99016
5460,Male,18-24,4,02143
5461,Male,50-55,0,94025
5462,Male,25-34,17,89103
5463,Male,35-44,0,53202
5464,Male,35-44,7,77079
5465,Female,25-34,0,10019
5466,Male,25-34,12,98033
5467,Male,35-44,0,63366
5468,Male,25-34,12,94618
5469,Male,35-44,12,20171
5470,Male,56+,7,20003-2712
5471,Male,18-24,7,10016
5472,Male,35-44,1,27909
5473,Male,25-34,1,20120-6354
5474,Male,25-34,12,20009
5475,Male,25-34,4,94110
5476,Female,35-44,0,20037
5477,Male,35-44,1,55343
5478,Male,35-44,7,02766
5479,Male,35-44,1,50014
5480,Female,25-34,14,07030
5481,Male,45-49,12,55449
5482,Male,18-24,7,10014
5483,Female,25-34,6,15202
5484,Male,45-49,17,21742
5485,Male,25-34,4,08544
5486,Male,25-34,0,17821
5487,Male,25-34,17,95136
5488,Male,25-34,15,91125
5489,Male,18-24,7,94104
5490,Male,45-49,17,80907
5491,Male,18-24,7,10016
5492,Male,18-24,4,55104
5493,Male,35-44,12,96797
5494,Female,35-44,17,94306
5495,Female,18-24,4,95076
5496,Male,25-34,7,90069
5497,Male,25-34,4,60201
5498,Female,50-55,1,62901
5499,Female,25-34,19,60201
5500,Female,35-44,20,14850
5501,Male,25-34,2,33334
5502,Male,25-34,2,66044
5503,Female,25-34,9,55409
5504,Male,45-49,7,85287-2702
5505,Female,25-34,4,02141
5506,Female,18-24,14,60610
5507,Male,45-49,7,44325
5508,Male,25-34,20,94519
5509,Male,25-34,0,11215
5510,Male,18-24,4,191004
5511,Male,45-49,1,92407
5512,Female,25-34,17,01701
5513,Male,35-44,1,91768
5514,Female,<18,10,76501
5515,Male,18-24,4,16101
5516,Female,50-55,16,98257
5517,Male,56+,0,80210
5518,Male,50-55,17,78666
5519,Male,35-44,15,33167
5520,Male,45-49,1,18901
5521,Female,25-34,6,02118
5522,Male,25-34,14,02460
5523,Male,35-44,0,60187
5524,Female,<18,10,26505
5525,Female,<18,10,55311
5526,Female,35-44,2,27514
5527,Male,25-34,1,70803
5528,Male,50-55,1,45840
5529,Male,18-24,6,05273
5530,Female,18-24,4,63141
5531,Male,50-55,17,09056
5532,Male,25-34,17,27408
5533,Female,50-55,2,10025
5534,Male,45-49,16,30102
5535,Male,25-34,15,94538
5536,Male,25-34,16,67204
5537,Female,56+,1,10543
5538,Male,45-49,12,55102
5539,Female,25-34,20,91403
5540,Male,35-44,1,19149
5541,Male,56+,7,93924
5542,Male,45-49,7,11576
5543,Male,25-34,17,97401
5544,Male,25-34,15,08876
5545,Female,35-44,16,98072
5546,Male,18-24,14,26301
5547,Female,18-24,4,10025
5548,Female,18-24,4,02138
5549,Female,50-55,9,76034
5550,Male,35-44,15,48187
5551,Female,35-44,20,98103
5552,Male,50-55,7,23233
5553,Male,35-44,3,29425
5554,Male,25-34,1,92116
5555,Male,<18,10,37830
5556,Male,45-49,6,92103
5557,Male,35-44,14,33701
5558,Male,<18,10,02446
5559,Male,50-55,1,77706
5560,Female,35-44,17,98036
5561,Female,25-34,3,74075
5562,Female,35-44,1,54650
5563,Female,25-34,7,11753
5564,Male,45-49,20,02446
5565,Male,18-24,17,02114
5566,Male,35-44,7,20901
5567,Male,50-55,3,78704
5568,Male,18-24,4,49841
5569,Female,18-24,1,07666
5570,Male,25-34,1,07666
5571,Female,25-34,9,07307
5572,Female,25-34,4,63119
5573,Female,35-44,1,14619
5574,Male,25-34,0,20878
5575,Male,35-44,7,19808
5576,Male,25-34,4,55369
5577,Male,50-55,1,12970
5578,Female,18-24,1,02109
5579,Female,35-44,7,07039
5580,Male,45-49,7,01581
5581,Male,25-34,0,10016
5582,Male,45-49,1,50011
5583,Male,56+,15,37830
5584,Female,50-55,0,10016
5585,Male,25-34,4,10016
5586,Male,35-44,20,94107
5587,Male,25-34,17,22041
5588,Female,25-34,20,60640
5589,Female,25-34,0,04101
5590,Female,45-49,12,94117
5591,Male,18-24,0,10009
5592,Male,25-34,1,53706
5593,Male,50-55,16,90210
5594,Female,45-49,0,55419
5595,Male,25-34,20,90027
5596,Male,35-44,12,22201
5597,Female,18-24,4,95008
5598,Male,18-24,4,27607
5599,Male,35-44,7,90020
5600,Female,45-49,0,12833-2000
5601,Male,35-44,1,98225
5602,Male,35-44,0,97212
5603,Male,50-55,7,02461
5604,Male,35-44,15,63117
5605,Female,18-24,2,95008
5606,Female,25-34,14,21046
5607,Male,18-24,4,11209
5608,Male,18-24,3,78722
5609,Female,50-55,1,30602
5610,Female,25-34,1,54880
5611,Female,35-44,7,04015
5612,Female,25-34,1,02148
5613,Female,35-44,0,98622
5614,Male,25-34,0,12833
5615,Male,35-44,7,07028
5616,Male,45-49,1,08840
5617,Male,25-34,14,48336
5618,Female,18-24,4,92612
5619,Female,18-24,4,22310
5620,Male,35-44,14,55330
5621,Male,25-34,7,02135
5622,Male,35-44,15,01775
5623,Male,25-34,11,84109
5624,Male,25-34,7,19380
5625,Male,25-34,1,01760
5626,Male,56+,16,32043
5627,Male,25-34,0,07040
5628,Male,18-24,4,90024
5629,Male,25-34,14,02465
5630,Male,35-44,17,06854
5631,Male,35-44,12,01944
5632,Female,18-24,4,78628
5633,Male,50-55,1,98262
5634,Male,25-34,14,55406
5635,Female,35-44,9,06854
5636,Male,25-34,7,98102
5637,Male,<18,10,11102
5638,Male,18-24,1,32601
5639,Female,18-24,4,62025
5640,Male,35-44,17,78765
5641,Female,25-34,17,48473
5642,Male,<18,10,73013
5643,Female,35-44,1,84108
5644,Female,18-24,4,92833
5645,Male,25-34,2,87123
5646,Male,18-24,4,96744
5647,Male,18-24,1,62522
5648,Male,25-34,17,48473
5649,Female,18-24,4,90025
5650,Female,35-44,12,91104
5651,Female,25-34,6,74105
5652,Male,18-24,0,47901
5653,Male,50-55,1,74105
5654,Male,25-34,4,95616
5655,Female,25-34,6,77054
5656,Male,25-34,15,03755
5657,Male,50-55,14,92026
5658,Male,56+,0,32043
5659,Male,25-34,0,20874
5660,Male,25-34,2,78722
5661,Female,25-34,15,03255
5662,Male,<18,10,07960
5663,Female,35-44,20,75093
5664,Male,18-24,4,48363
5665,Male,18-24,4,10461-1301
5666,Male,18-24,16,11209
5667,Male,35-44,7,10009
5668,Female,25-34,3,41030
5669,Male,56+,1,90024
5670,Male,18-24,4,48109
5671,Male,25-34,1,02146
5672,Female,25-34,4,43212
5673,Female,35-44,1,55417
5674,Male,35-44,7,94306
5675,Male,35-44,14,30030
5676,Male,25-34,20,78746
5677,Male,25-34,1,13210
5678,Male,35-44,17,98103
